pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
51896462,1528097818,e s,tcp,192.168.100.150,10605.0,192.168.100.7,80.0,5,770,REQ,1528097838,113346,20.309839,1.234497,2.138211,,,4.937988,0,4.937988,,,,,5,0,770,0,0.196949,0.196949,0,509308,471370,7467,7300,21874,28569,0.246186097,1,DDoS,TCP
51655607,1528097802,e s,tcp,192.168.100.148,65238.0,192.168.100.7,80.0,7,1078,REQ,1528097816,134649,14.394779,3.200021,2.262777,,,9.600061,0,4.811728,,,,,7,0,1078,0,0.416818,0.416818,0,518582,467922,7667,7277,21870,28576,0.486287424,1,DDoS,TCP
52146602,1528097841,e s,tcp,192.168.100.148,16915.0,192.168.100.7,80.0,6,924,REQ,1528097865,101326,24.061558,1.37836,1.39943,,,5.513438,0,3.098858,,,,,6,0,924,0,0.2078,0.2078,0,515634,468382,7668,7269,21925,28564,0.249360411,1,DDoS,TCP
53198261,1528097935,e s,tcp,192.168.100.150,17467.0,192.168.100.7,80.0,4,616,REQ,1528097949,104351,14.265819,1.21973,1.724959,,,3.659191,0,3.659191,,,,,4,0,616,0,0.210293,0.210293,0,500916,467446,7418,7291,21861,28530,0.280390491,1,DDoS,TCP
52614579,1528097883,e s,tcp,192.168.100.147,48567.0,192.168.100.7,80.0,5,770,REQ,1528097905,44987,21.495523,2.139504,1.51289,,,6.418512,0,3.221274,,,,,5,0,770,0,0.186085,0.186085,0,510144,482242,7553,7500,21843,28549,0.232606576,1,DDoS,TCP
52604740,1528097883,e s,tcp,192.168.100.150,7415.0,192.168.100.7,80.0,6,924,REQ,1528097906,35148,22.358055,1.690517,1.740304,,,6.76207,0,3.965513,,,,,6,0,924,0,0.223633,0.223633,0,502494,466962,7449,7261,21808,28511,0.268359658,1,DDoS,TCP
53696869,1528097981,e s,tcp,192.168.100.148,40718.0,192.168.100.7,80.0,7,1078,REQ,1528097999,78641,18.162127,3.372359,0.668111,,,10.117077,2.503814,4.128782,,,,,7,0,1078,0,0.330358,0.330358,0,522392,471866,7754,7349,21897,28541,0.385417413,1,DDoS,TCP
53697536,1528097981,e s,tcp,192.168.100.148,40961.0,192.168.100.7,80.0,7,1078,REQ,1528097999,79308,18.168289,3.384635,0.668276,,,10.153904,2.514758,4.139533,,,,,7,0,1078,0,0.330246,0.330246,0,511722,470270,7584,7313,21914,28542,0.385286694,1,DDoS,TCP
51009567,1528097751,e s,tcp,192.168.100.150,946.0,192.168.100.7,80.0,3,462,REQ,1528097759,12927,8.180322,1.547218,1.547218,,,3.094436,0,3.094436,,,,,3,0,462,0,0.244489,0.244489,0,510438,465502,7525,7315,21879,28533,0.36673373,1,DDoS,TCP
53254245,1528097936,e s,tcp,192.168.100.147,19791.0,192.168.100.7,80.0,6,924,REQ,1528097953,160335,17.582176,1.450364,1.450743,,,5.801457,0,2.947597,,,,,6,0,924,0,0.284379,0.284379,0,513046,467608,7581,7289,21874,28469,0.341254689,1,DDoS,TCP
53354081,1528097939,e s,tcp,192.168.100.150,1486.0,192.168.100.7,80.0,3,462,REQ,1528097953,260171,14.49142,0,0,,,0,0,0,,,,,3,0,462,0,0.138013,0.138013,0,503724,473010,7446,7390,21851,28502,0.20701905,1,DDoS,TCP
52295599,1528097848,e s,tcp,192.168.100.149,26692.0,192.168.100.7,80.0,3,462,REQ,1528097863,250323,14.183836,0,0,,,0,0,0,,,,,3,0,462,0,0.141006,0.141006,0,488290,467464,7253,7249,21818,28483,0.211508368,1,DDoS,TCP
53487944,1528097956,e s,tcp,192.168.100.149,30657.0,192.168.100.7,80.0,2,308,REQ,1528097960,131874,3.209997,3.209997,0,,,3.209997,3.209997,3.209997,,,,,2,0,308,0,0.311527,0.311527,0,493586,471962,7335,7360,21836,28474,0.623053542,1,DDoS,TCP
53944228,1528098002,e s,tcp,192.168.100.150,46852.0,192.168.100.7,80.0,4,616,REQ,1528098018,63838,16.260658,0,0,,,0,0,0,,,,,4,0,616,0,0.184494,0.184494,0,518276,471000,7676,7333,21806,28444,0.245992505,1,DDoS,TCP
53892375,1528098001,e s,tcp,192.168.100.147,58968.0,192.168.100.7,80.0,5,770,REQ,1528098020,11985,19.074429,2.099678,1.487854,,,6.299035,0,3.268161,,,,,5,0,770,0,0.209705,0.209705,0,500248,467530,7410,7283,21883,28431,0.262131045,1,DDoS,TCP
51704917,1528097802,e s,tcp,192.168.100.147,59199.0,192.168.100.7,80.0,6,924,REQ,1528097815,183959,13.122234,2.559852,2.032242,,,7.679557,0,4.971318,,,,,6,0,924,0,0.381033,0.381033,0,508616,469086,7562,7287,21913,28421,0.457239217,1,DDoS,TCP
52808250,1528097889,e s,tcp,192.168.100.149,65020.0,192.168.100.7,80.0,4,616,REQ,1528097905,238658,15.827972,4.12568,0.42241,,,8.251361,3.703271,4.54809,,,,,4,0,616,0,0.189538,0.189538,0,487424,463584,7190,7200,21898,28447,0.252717152,1,DDoS,TCP
52358062,1528097866,e s,tcp,192.168.100.148,49150.0,192.168.100.7,80.0,3,462,REQ,1528097871,50628,4.55956,4.55956,0,,,4.55956,4.55956,4.55956,,,,,3,0,462,0,0.438639,0.438639,0,524754,469756,7773,7306,21909,28422,0.657958224,1,DDoS,TCP
53488380,1528097956,e s,tcp,192.168.100.150,47517.0,192.168.100.7,80.0,2,308,REQ,1528097960,132310,3.774367,3.774367,0,,,3.774367,3.774367,3.774367,,,,,2,0,308,0,0.264945,0.264945,0,508836,461994,7550,7197,21865,28427,0.529890178,1,DDoS,TCP
52297129,1528097849,e s,tcp,192.168.100.149,28222.0,192.168.100.7,80.0,3,462,REQ,1528097863,251853,13.932055,0,0,,,0,0,0,,,,,3,0,462,0,0.143554,0.143554,0,493202,461624,7338,7230,21883,28391,0.215330761,1,DDoS,TCP
53768083,1528097983,e s,tcp,192.168.100.148,61236.0,192.168.100.7,80.0,6,924,REQ,1528098001,149855,17.693506,2.71774,0.30208,,,8.153221,2.475686,3.14362,,,,,6,0,924,0,0.28259,0.28259,0,530822,464816,7824,7255,21911,28396,0.339107467,1,DDoS,TCP
51340933,1528097774,e s,tcp,192.168.100.147,52023.0,192.168.100.7,80.0,2,308,REQ,1528097780,82135,6.318827,0,0,,,0,0,0,,,,,2,0,308,0,0.158257,0.158257,0,508090,461720,7583,7194,21917,28413,0.316514442,1,DDoS,TCP
52383021,1528097867,e s,tcp,192.168.100.149,15755.0,192.168.100.7,80.0,2,308,REQ,1528097871,75587,4.645207,4.645207,0,,,4.645207,4.645207,4.645207,,,,,2,0,308,0,0.215276,0.215276,0,488612,463094,7285,7231,21898,28385,0.430551319,1,DDoS,TCP
53310597,1528097937,e s,tcp,192.168.100.150,43490.0,192.168.100.7,80.0,4,616,REQ,1528097951,216687,14.493713,1.12968,1.597609,,,3.38904,0,3.38904,,,,,4,0,616,0,0.206986,0.206986,0,510194,472878,7546,7369,21904,28360,0.275981731,1,DDoS,TCP
53006554,1528097918,e s,tcp,192.168.100.150,35178.0,192.168.100.7,80.0,3,462,REQ,1528097931,174802,13.236128,0,0,,,0,0,0,,,,,3,0,462,0,0.151102,0.151102,0,516836,469264,7652,7326,21944,28377,0.226652387,1,DDoS,TCP
52297024,1528097849,e s,tcp,192.168.100.149,28072.0,192.168.100.7,80.0,3,462,REQ,1528097863,251748,13.916284,0,0,,,0,0,0,,,,,3,0,462,0,0.143717,0.143717,0,499038,464258,7429,7241,21903,28402,0.21557479,1,DDoS,TCP
52939095,1528097915,e s,tcp,192.168.100.150,3454.0,192.168.100.7,80.0,4,616,REQ,1528097934,107343,18.269823,0,0,,,0,0,0,,,,,4,0,616,0,0.164205,0.164205,0,507212,472146,7548,7385,21900,28411,0.218940271,1,DDoS,TCP
51360190,1528097774,e s,tcp,192.168.100.148,14311.0,192.168.100.7,80.0,2,308,REQ,1528097779,101392,4.893892,4.893892,0,,,4.893892,4.893892,4.893892,,,,,2,0,308,0,0.204336,0.204336,0,520262,474846,7742,7430,21942,28353,0.408672688,1,DDoS,TCP
53555228,1528097958,e s,tcp,192.168.100.149,53803.0,192.168.100.7,80.0,2,308,REQ,1528097961,199158,2.811624,2.811624,0,,,2.811624,2.811624,2.811624,,,,,2,0,308,0,0.355666,0.355666,0,483080,470970,7174,7356,21918,28336,0.711332668,1,DDoS,TCP
51491954,1528097777,e,tcp,192.168.100.148,56824.0,192.168.100.7,80.0,1,154,REQ,1528097777,233156,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,525190,472364,7821,7362,21946,28348,#DIV/0!,1,DDoS,TCP
52335235,1528097866,e s,tcp,192.168.100.148,43672.0,192.168.100.7,80.0,3,462,REQ,1528097870,27801,4.55932,4.55932,0,,,4.55932,4.55932,4.55932,,,,,3,0,462,0,0.438662,0.438662,0,509532,469648,7524,7276,21905,28354,0.657992859,1,DDoS,TCP
51715040,1528097802,e s,tcp,192.168.100.150,31307.0,192.168.100.7,80.0,3,462,REQ,1528097814,194082,11.432685,0,0,,,0,0,0,,,,,3,0,462,0,0.174937,0.174937,0,512522,468010,7660,7244,21976,28355,0.26240555,1,DDoS,TCP
53272629,1528097936,e s,tcp,192.168.100.147,27507.0,192.168.100.7,80.0,5,770,REQ,1528097948,178719,11.862351,1.925531,1.362168,,,5.776593,0,2.9383,,,,,5,0,770,0,0.337201,0.337201,0,505426,469720,7501,7343,21895,28351,0.421501606,1,DDoS,TCP
53025398,1528097918,e s,tcp,192.168.100.149,16857.0,192.168.100.7,80.0,4,616,REQ,1528097931,193646,12.78373,3.726411,0.904,,,7.452821,2.822411,4.63041,,,,,4,0,616,0,0.234673,0.234673,0,487532,466826,7314,7265,21990,28333,0.312897722,1,DDoS,TCP
53693658,1528097981,e s,tcp,192.168.100.147,51367.0,192.168.100.7,80.0,6,924,REQ,1528098001,75430,19.841909,3.4637,0.536606,,,10.3911,3.045088,4.221178,,,,,6,0,924,0,0.251992,0.251992,0,516890,469004,7667,7306,21952,28294,0.302390259,1,DDoS,TCP
52477950,1528097868,e s,tcp,192.168.100.147,2621.0,192.168.100.7,80.0,2,308,REQ,1528097870,170516,2.807009,2.807009,0,,,2.807009,2.807009,2.807009,,,,,2,0,308,0,0.356251,0.356251,0,508482,461734,7577,7177,22005,28326,0.712502169,1,DDoS,TCP
53049644,1528097920,e s,tcp,192.168.100.148,51241.0,192.168.100.7,80.0,6,924,REQ,1528097933,217892,13.57501,2.762129,2.049772,,,8.286386,0,4.904988,,,,,6,0,924,0,0.368324,0.368324,0,527540,457954,7821,7114,21963,28343,0.441988625,1,DDoS,TCP
53883498,1528098001,e s,tcp,192.168.100.148,21409.0,192.168.100.7,80.0,5,770,REQ,1528098019,3108,18.269979,0.627336,1.086578,,,2.509345,0,2.509345,,,,,5,0,770,0,0.218938,0.218938,0,525588,452788,7801,7089,21904,28312,0.273673002,1,DDoS,TCP
51150312,1528097753,e s,tcp,192.168.100.148,21297.0,192.168.100.7,80.0,3,462,REQ,1528097758,153672,4.945259,4.945259,0,,,4.945259,4.945259,4.945259,,,,,3,0,462,0,0.404428,0.404428,0,510870,471212,7598,7371,21937,28262,0.606641634,1,DDoS,TCP
52550926,1528097870,e,tcp,192.168.100.150,33079.0,192.168.100.7,80.0,1,154,REQ,1528097870,243492,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,510052,456996,7564,7156,21939,28293,#DIV/0!,1,DDoS,TCP
52373417,1528097866,e s,tcp,192.168.100.148,53168.0,192.168.100.7,80.0,3,462,REQ,1528097871,65983,4.555987,4.555987,0,,,4.555987,4.555987,4.555987,,,,,3,0,462,0,0.438983,0.438983,0,520284,464346,7769,7208,21945,28293,0.658474223,1,DDoS,TCP
53311590,1528097937,e s,tcp,192.168.100.149,36228.0,192.168.100.7,80.0,4,616,REQ,1528097951,217680,14.128139,4.777125,0.163578,,,9.55425,4.613547,4.940703,,,,,4,0,616,0,0.212342,0.212342,0,475262,474722,7133,7359,21909,28340,0.283122922,1,DDoS,TCP
52269753,1528097845,e s,tcp,192.168.100.148,49665.0,192.168.100.7,80.0,5,770,REQ,1528097864,224477,18.933054,1.868236,1.32261,,,5.604709,0,2.881201,,,,,5,0,770,0,0.211271,0.211271,0,528946,468906,7893,7331,21909,28326,0.264088403,1,DDoS,TCP
52911357,1528097915,e s,tcp,192.168.100.150,50868.0,192.168.100.7,80.0,4,616,REQ,1528097932,79605,16.844482,1.33942,1.894226,,,4.01826,0,4.01826,,,,,4,0,616,0,0.1781,0.1781,0,499582,458238,7460,7172,21926,28278,0.237466489,1,DDoS,TCP
52314200,1528097865,e s,tcp,192.168.100.147,26138.0,192.168.100.7,80.0,4,616,REQ,1528097874,6766,8.421763,2.809306,0.001975,,,5.618612,2.807168,2.811444,,,,,4,0,616,0,0.35622,0.35622,0,497812,467080,7407,7299,21941,28234,0.474959934,1,DDoS,TCP
53881231,1528098001,e s,tcp,192.168.100.147,57060.0,192.168.100.7,80.0,5,770,REQ,1528098020,841,19.162621,2.096777,1.485621,,,6.290332,0,3.260265,,,,,5,0,770,0,0.20874,0.20874,0,497262,460618,7390,7149,21947,28237,0.260924641,1,DDoS,TCP
52746824,1528097886,e s,tcp,192.168.100.150,36270.0,192.168.100.7,80.0,5,770,REQ,1528097913,177232,26.817532,0.934461,1.618533,,,3.737843,0,3.737843,,,,,5,0,770,0,0.149156,0.149156,0,508186,471410,7594,7332,21971,28285,0.186445196,1,DDoS,TCP
52704500,1528097885,e s,tcp,192.168.100.147,17185.0,192.168.100.7,80.0,4,616,REQ,1528097909,134908,23.800283,0,0,,,0,0,0,,,,,4,0,616,0,0.126049,0.126049,0,495206,464536,7362,7219,22039,28282,0.168065228,1,DDoS,TCP
52011929,1528097820,e s,tcp,192.168.100.149,5923.0,192.168.100.7,80.0,5,770,REQ,1528097837,228813,16.701607,2.838307,2.040155,,,8.514921,0,4.706191,,,,,5,0,770,0,0.239498,0.239498,0,488098,458622,7325,7169,21985,28228,0.29937239,1,DDoS,TCP
52968456,1528097916,e s,tcp,192.168.100.148,46208.0,192.168.100.7,80.0,7,1078,REQ,1528097933,136704,16.957724,3.691789,0.829744,,,11.075367,2.963805,4.852802,,,,,7,0,1078,0,0.353821,0.353821,0,507654,465038,7535,7254,21974,28235,0.412791245,1,DDoS,TCP
53688990,1528097981,e s,tcp,192.168.100.147,49837.0,192.168.100.7,80.0,6,924,REQ,1528098001,70762,19.85178,3.464939,0.540236,,,10.394818,3.043825,4.227565,,,,,6,0,924,0,0.251867,0.251867,0,499864,463170,7460,7226,21931,28196,0.3022399,1,DDoS,TCP
52860292,1528097914,e s,tcp,192.168.100.148,32986.0,192.168.100.7,80.0,8,1232,REQ,1528097932,28540,18.637348,4.247268,0.805227,,,12.741803,3.109973,4.86597,,,,,8,0,1232,0,0.37559,0.37559,0,522488,457576,7812,7150,22002,28206,0.42924562,1,DDoS,TCP
52289435,1528097847,e s,tcp,192.168.100.149,20552.0,192.168.100.7,80.0,3,462,REQ,1528097862,244159,15.341846,0,0,,,0,0,0,,,,,3,0,462,0,0.130362,0.130362,0,484702,455160,7259,7163,21991,28156,0.195543613,1,DDoS,TCP
51897141,1528097818,e s,tcp,192.168.100.148,56394.0,192.168.100.7,80.0,6,924,REQ,1528097838,114025,20.456051,2.154382,1.943421,,,6.463144,0,4.709512,,,,,6,0,924,0,0.244426,0.244426,0,516592,464638,7673,7310,21950,28210,0.293311744,1,DDoS,TCP
53368007,1528097954,e s,tcp,192.168.100.148,55747.0,192.168.100.7,80.0,3,462,REQ,1528097961,11937,7.481259,1.277702,1.277702,,,2.555404,0,2.555404,,,,,3,0,462,0,0.267335,0.267335,0,519502,460748,7698,7206,21989,28199,0.401002024,1,DDoS,TCP
51984368,1528097819,e s,tcp,192.168.100.150,27253.0,192.168.100.7,80.0,4,616,REQ,1528097836,201252,16.688177,1.573576,2.225372,,,4.720727,0,4.720727,,,,,4,0,616,0,0.179768,0.179768,0,502188,459396,7505,7196,21976,28189,0.23969065,1,DDoS,TCP
52432276,1528097867,e,tcp,192.168.100.150,604.0,192.168.100.7,80.0,1,154,REQ,1528097867,124842,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,494764,472540,7375,7343,22038,28193,#DIV/0!,1,DDoS,TCP
51314630,1528097773,e s,tcp,192.168.100.150,52040.0,192.168.100.7,80.0,3,462,REQ,1528097782,55832,8.862247,1.759479,1.759479,,,3.518958,0,3.518958,,,,,3,0,462,0,0.225676,0.225676,0,502688,459756,7482,7202,22025,28151,0.3385146,1,DDoS,TCP
52938145,1528097915,e s,tcp,192.168.100.149,50746.0,192.168.100.7,80.0,4,616,REQ,1528097933,106393,17.869589,1.645514,2.327108,,,4.936542,0,4.936542,,,,,4,0,616,0,0.167883,0.167883,0,488212,464442,7294,7266,22011,28116,0.223843984,1,DDoS,TCP
51857215,1528097817,e s,tcp,192.168.100.149,33574.0,192.168.100.7,80.0,6,924,REQ,1528097838,74099,20.553997,4.024643,0.743874,,,12.073929,2.973817,4.593014,,,,,6,0,924,0,0.243262,0.243262,0,483762,461470,7259,7229,22030,28172,0.291914025,1,DDoS,TCP
52295246,1528097848,e s,tcp,192.168.100.149,26370.0,192.168.100.7,80.0,3,462,REQ,1528097863,249970,14.296983,0,0,,,0,0,0,,,,,3,0,462,0,0.13989,0.13989,0,480576,448560,7173,6959,21987,28122,0.20983448,1,DDoS,TCP
52595246,1528097883,e s,tcp,192.168.100.150,5645.0,192.168.100.7,80.0,6,924,REQ,1528097906,25654,22.450138,1.706954,1.756012,,,6.827818,0,3.996805,,,,,6,0,924,0,0.222716,0.222716,0,498750,468938,7443,7319,22053,28155,0.267258936,1,DDoS,TCP
52169167,1528097841,e s,tcp,192.168.100.150,343.0,192.168.100.7,80.0,4,616,REQ,1528097861,123891,19.202698,1.17897,1.667315,,,3.53691,0,3.53691,,,,,4,0,616,0,0.156228,0.156228,0,489470,473792,7304,7461,22030,28126,0.208304062,1,DDoS,TCP
53382756,1528097954,e s,tcp,192.168.100.150,9416.0,192.168.100.7,80.0,4,616,REQ,1528097966,26686,11.681176,4.066409,0.418941,,,8.132818,3.647468,4.48535,,,,,4,0,616,0,0.256823,0.256823,0,498094,462658,7454,7230,22007,28142,0.342431276,1,DDoS,TCP
53229972,1528097935,e s,tcp,192.168.100.147,9198.0,192.168.100.7,80.0,6,924,REQ,1528097951,136062,15.990309,3.337831,0.603437,,,10.013493,2.872204,4.189998,,,,,6,0,924,0,0.312689,0.312689,0,510152,468476,7644,7316,21977,28132,0.37522727,1,DDoS,TCP
52962939,1528097916,e s,tcp,192.168.100.149,53119.0,192.168.100.7,80.0,4,616,REQ,1528097934,131187,17.684168,1.64245,2.322776,,,4.927351,0,4.927351,,,,,4,0,616,0,0.169643,0.169643,0,470686,464100,7016,7265,21912,28140,0.22619102,1,DDoS,TCP
51306468,1528097773,e s,tcp,192.168.100.150,49369.0,192.168.100.7,80.0,3,462,REQ,1528097782,47670,8.839195,1.791951,1.791951,,,3.583902,0,3.583902,,,,,3,0,462,0,0.226265,0.226265,0,497984,477548,7507,7486,21968,28167,0.339397423,1,DDoS,TCP
51389074,1528097774,e s,tcp,192.168.100.150,17242.0,192.168.100.7,80.0,2,308,REQ,1528097780,130276,5.813194,0,0,,,0,0,0,,,,,2,0,308,0,0.172022,0.172022,0,492398,468048,7381,7312,22019,28119,0.344044943,1,DDoS,TCP
53988783,1528098002,e s,tcp,192.168.100.149,17010.0,192.168.100.7,80.0,5,770,REQ,1528098020,108393,17.320883,3.019326,2.135261,,,9.05798,0,4.570977,,,,,5,0,770,0,0.230935,0.230935,0,489884,462126,7278,7218,21973,28096,0.288668886,1,DDoS,TCP
52943489,1528097916,e s,tcp,192.168.100.150,5714.0,192.168.100.7,80.0,3,462,REQ,1528097929,111737,13.245064,0,0,,,0,0,0,,,,,3,0,462,0,0.151,0.151,0,499024,469220,7446,7366,21997,28050,0.226499472,1,DDoS,TCP
51408408,1528097775,e s,tcp,192.168.100.149,2657.0,192.168.100.7,80.0,2,308,REQ,1528097780,149610,5.534377,0,0,,,0,0,0,,,,,2,0,308,0,0.180689,0.180689,0,483626,460508,7263,7202,22008,28104,0.361377622,1,DDoS,TCP
51431323,1528097775,e s,tcp,192.168.100.150,31313.0,192.168.100.7,80.0,2,308,REQ,1528097781,172525,5.431005,0,0,,,0,0,0,,,,,2,0,308,0,0.184128,0.184128,0,488916,461076,7359,7224,21975,28130,0.368255967,1,DDoS,TCP
53689542,1528097981,e s,tcp,192.168.100.147,49981.0,192.168.100.7,80.0,6,924,REQ,1528098001,71314,19.841303,3.458554,0.543828,,,10.375662,3.034757,4.226258,,,,,6,0,924,0,0.252,0.252,0,505870,464168,7640,7310,22022,28037,0.302399495,1,DDoS,TCP
53134303,1528097934,e s,tcp,192.168.100.148,12258.0,192.168.100.7,80.0,6,924,REQ,1528097948,40393,13.55403,2.431759,1.97605,,,7.295278,0,4.840144,,,,,6,0,924,0,0.368894,0.368894,0,511500,457208,7679,7147,21969,28048,0.44267277,1,DDoS,TCP
51218598,1528097754,e s,tcp,192.168.100.149,41266.0,192.168.100.7,80.0,2,308,REQ,1528097759,221958,5.025169,0,0,,,0,0,0,,,,,2,0,308,0,0.198998,0.198998,0,481690,459206,7237,7185,22013,28066,0.397996565,1,DDoS,TCP
53221040,1528097935,e s,tcp,192.168.100.150,22768.0,192.168.100.7,80.0,4,616,REQ,1528097950,127130,14.284517,1.227496,1.735941,,,3.682488,0,3.682488,,,,,4,0,616,0,0.210018,0.210018,0,498624,452554,7455,7071,21998,28050,0.280023469,1,DDoS,TCP
53074303,1528097924,e s,tcp,192.168.100.149,56350.0,192.168.100.7,80.0,2,308,REQ,1528097929,242551,4.892164,4.892164,0,,,4.892164,4.892164,4.892164,,,,,2,0,308,0,0.204409,0.204409,0,479668,465930,7208,7272,22064,28022,0.408817039,1,DDoS,TCP
53726130,1528097982,e s,tcp,192.168.100.148,48811.0,192.168.100.7,80.0,7,1078,REQ,1528098000,107902,17.969673,3.340099,0.667932,,,10.020296,2.495858,4.129154,,,,,7,0,1078,0,0.333896,0.333896,0,508748,452834,7536,7154,21986,28028,0.389545208,1,DDoS,TCP
53195067,1528097935,e s,tcp,192.168.100.150,16647.0,192.168.100.7,80.0,4,616,REQ,1528097949,101157,14.266676,1.219037,1.723979,,,3.657111,0,3.657111,,,,,4,0,616,0,0.21028,0.21028,0,487632,454374,7300,7164,22035,28017,0.280373648,1,DDoS,TCP
51418924,1528097775,e s,tcp,192.168.100.147,59032.0,192.168.100.7,80.0,2,308,REQ,1528097781,160126,5.84735,0,0,,,0,0,0,,,,,2,0,308,0,0.171018,0.171018,0,505656,457030,7638,7155,22027,28005,0.342035281,1,DDoS,TCP
51132047,1528097752,e s,tcp,192.168.100.148,12978.0,192.168.100.7,80.0,3,462,REQ,1528097757,135407,4.941855,4.941855,0,,,4.941855,4.941855,4.941855,,,,,3,0,462,0,0.404706,0.404706,0,510478,457616,7604,7135,22086,27968,0.607059495,1,DDoS,TCP
52730425,1528097885,e s,tcp,192.168.100.147,29489.0,192.168.100.7,80.0,4,616,REQ,1528097910,160833,24.625099,0,0,,,0,0,0,,,,,4,0,616,0,0.121827,0.121827,0,499358,456084,7450,7122,22015,28003,0.162435895,1,DDoS,TCP
52339959,1528097866,e s,tcp,192.168.100.147,35611.0,192.168.100.7,80.0,4,616,REQ,1528097874,32525,8.425158,2.812599,0.005552,,,5.625197,2.806986,2.818211,,,,,4,0,616,0,0.356076,0.356076,0,497108,453844,7483,7116,22110,27987,0.474768544,1,DDoS,TCP
52362007,1528097866,e s,tcp,192.168.100.147,41325.0,192.168.100.7,80.0,4,616,REQ,1528097875,54573,8.423056,2.81459,0.002497,,,5.629179,2.812092,2.817087,,,,,4,0,616,0,0.356165,0.356165,0,499720,449880,7514,7028,21976,27994,0.474887024,1,DDoS,TCP
53484528,1528097956,e s,tcp,192.168.100.149,29201.0,192.168.100.7,80.0,2,308,REQ,1528097960,128458,3.251108,3.251108,0,,,3.251108,3.251108,3.251108,,,,,2,0,308,0,0.307587,0.307587,0,477876,459990,7175,7220,22094,27979,0.615174888,1,DDoS,TCP
52953986,1528097916,e s,tcp,192.168.100.147,22975.0,192.168.100.7,80.0,6,924,REQ,1528097933,122234,17.18306,3.422309,0.495528,,,10.266928,2.941001,4.104073,,,,,6,0,924,0,0.290984,0.290984,0,501008,461998,7548,7266,22066,27987,0.349181112,1,DDoS,TCP
53338546,1528097938,e s,tcp,192.168.100.149,49685.0,192.168.100.7,80.0,4,616,REQ,1528097952,244636,14.177408,4.749425,0.134097,,,9.49885,4.615328,4.883522,,,,,4,0,616,0,0.211604,0.211604,0,479178,451246,7192,7068,22115,28013,0.28213902,1,DDoS,TCP
52587407,1528097883,e s,tcp,192.168.100.148,42401.0,192.168.100.7,80.0,4,616,REQ,1528097908,17815,24.69733,1.501427,2.123338,,,4.504281,0,4.504281,,,,,4,0,616,0,0.121471,0.121471,0,509432,454502,7679,7116,22057,28012,0.161960827,1,DDoS,TCP
51830010,1528097817,e s,tcp,192.168.100.148,37647.0,192.168.100.7,80.0,5,770,REQ,1528097838,46894,21.106609,1.580172,2.234701,,,4.740516,0,4.740516,,,,,5,0,770,0,0.189514,0.189514,0,508442,453850,7592,7102,22078,27971,0.236892624,1,DDoS,TCP
53811391,1528097984,e s,tcp,192.168.100.150,64554.0,192.168.100.7,80.0,3,462,REQ,1528097998,193163,14.483418,0,0,,,0,0,0,,,,,3,0,462,0,0.138089,0.138089,0,484604,463072,7284,7251,22109,27933,0.207133427,1,DDoS,TCP
51242251,1528097757,e,tcp,192.168.100.150,45929.0,192.168.100.7,80.0,1,154,REQ,1528097757,245611,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,491824,451328,7420,7096,22129,27978,#DIV/0!,1,DDoS,TCP
51443479,1528097775,e s,tcp,192.168.100.150,35024.0,192.168.100.7,80.0,2,308,REQ,1528097781,184681,5.335674,0,0,,,0,0,0,,,,,2,0,308,0,0.187418,0.187418,0,494760,465536,7400,7314,22116,27914,0.374835494,1,DDoS,TCP
53671070,1528097981,e s,tcp,192.168.100.147,44715.0,192.168.100.7,80.0,6,924,REQ,1528098001,52842,19.88162,3.448322,0.529888,,,10.344966,3.034441,4.196279,,,,,6,0,924,0,0.251489,0.251489,0,491266,463688,7406,7255,22130,27922,0.301786273,1,DDoS,TCP
52984085,1528097917,e s,tcp,192.168.100.150,31050.0,192.168.100.7,80.0,3,462,REQ,1528097931,152333,13.32726,0,0,,,0,0,0,,,,,3,0,462,0,0.150068,0.150068,0,507614,449972,7644,7064,22146,27944,0.225102534,1,DDoS,TCP
52488017,1528097868,e s,tcp,192.168.100.147,9292.0,192.168.100.7,80.0,2,308,REQ,1528097871,180583,2.801793,2.801793,0,,,2.801793,2.801793,2.801793,,,,,2,0,308,0,0.356914,0.356914,0,500716,455810,7540,7166,22150,27894,0.713828609,1,DDoS,TCP
53136074,1528097934,e s,tcp,192.168.100.148,13301.0,192.168.100.7,80.0,6,924,REQ,1528097948,42164,13.698893,2.431034,1.97525,,,7.293102,0,4.838179,,,,,6,0,924,0,0.364993,0.364993,0,514508,469362,7773,7348,22137,27957,0.437991595,1,DDoS,TCP
52938322,1528097915,e s,tcp,192.168.100.150,3059.0,192.168.100.7,80.0,4,616,REQ,1528097934,106570,18.240355,0,0,,,0,0,0,,,,,4,0,616,0,0.16447,0.16447,0,490384,455466,7349,7107,22172,27908,0.219293978,1,DDoS,TCP
