pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
55719629,1528099404,e,tcp,192.168.100.6,80,192.168.100.3,80,426,126096,CON,1528099422,4117,17.740072,4.406649,0.981927,,,17.626595,2.705904,4.974593,,,,,426,0,126096,0,23.957062,23.957062,0,21898218,41177618,24265,46610,101661,50082,24.01343129,0,Normal,Normal
55719630,1528099404,e,tcp,192.168.100.5,0,192.168.100.3,0,757,537784,CON,1528099422,4118,17.740133,4.416294,0.987454,,,17.665174,2.705972,4.987426,,,,,757,0,537784,0,42.615238,42.615238,0,23188562,43256447,27270,51377,93541,19675,42.67160793,0,Normal,Normal
55719631,1528099404,e,udp,192.168.100.7,365,192.168.100.3,565,676,40560,INT,1528099422,4119,17.72716,4.41305,0.993072,,,17.652201,2.692999,4.987425,,,,,676,0,40560,0,38.077168,38.077168,0,15985062,43518462,20283,51874,906605,9983,38.13357582,0,Normal,Normal
55974853,1528099406,e,tcp,192.168.100.3,41307,52.64.239.193,8883,18,6894,CON,1528099421,259341,15.017046,2.010635,1.83273,,,8.042539,0.005782,4.999314,,,,,9,9,6300,594,1.132047,0.532728,0.532728,493607678,0,577189,0,78887,17164,1.198637868,0,Normal,Normal
55978440,1528099422,e,udp,192.168.100.46,3456,192.168.100.5,80,2542,2472786,CON,1528099438,764,15.939549,3.975598,1.767016,,,15.90239,0.915046,4.999275,,,,,1273,1269,1209658,1263128,159.414795,79.801506,79.550552,20399024,21576307,25909,27165,916219,42051,159.477536,0,Normal,Normal
55978441,1528099422,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2542,2478215,CON,1528099438,765,15.939537,3.975309,1.766856,,,15.901236,0.915035,4.999281,,,,,1273,1269,1280253,1197962,159.414917,79.801567,79.550613,4795592,52035079,5112,57689,78485,39134,159.4776561,0,Normal,Normal
55978442,1528099422,e,udp,192.168.100.46,80,192.168.100.5,80,1273,1222374,INT,1528099438,766,15.939533,3.975232,1.760482,,,15.900928,0.925999,4.999032,,,,,1273,0,1222374,0,79.801582,79.801582,0,25319469,25444973,31587,32011,910990,54373,79.86432225,0,Normal,Normal
55978443,1528099422,e,tcp,192.168.100.46,80,192.168.100.5,80,1270,1188580,CON,1528099438,767,15.939534,3.974785,1.760795,,,15.899138,0.92501,4.99903,,,,,1270,0,1188580,0,79.613365,79.613365,0,25435444,25475944,30949,31624,79182,46737,79.67610596,0,Normal,Normal
55978444,1528099422,e,udp,192.168.100.7,365,192.168.100.3,565,683,40980,INT,1528099438,768,15.927888,3.963104,1.775201,,,15.852416,0.888366,4.988906,,,,,683,0,40980,0,42.817982,42.817982,0,10949695,38679802,13220,44578,889578,8162,42.8807636,0,Normal,Normal
55980365,1528099422,e,tcp,192.168.100.5,0,192.168.100.3,0,762,541888,CON,1528099438,2689,15.915465,3.959658,1.779732,,,15.838632,0.877072,4.988214,,,,,762,0,541888,0,47.815128,47.815128,0,21618685,32150051,23197,38640,94012,21006,47.87796021,0,Normal,Normal
55982286,1528099422,e,tcp,192.168.100.6,80,192.168.100.3,80,429,126984,CON,1528099438,4610,15.890635,3.943793,1.785187,,,15.775173,0.851759,4.97519,,,,,429,0,126984,0,26.934103,26.934103,0,5997849,29981180,9759,39469,75740,54989,26.99703316,0,Normal,Normal
56239096,1528099424,e,tcp,192.168.100.3,41307,52.64.239.193,8883,14,5422,CON,1528099436,261420,11.589354,1.586845,0.004233,,,4.760534,1.582852,1.592704,,,,,7,7,4960,462,1.121719,0.517717,0.517717,477213477,0,559027,0,78646,10790,1.208005209,0,Normal,Normal
56241168,1528099438,e,udp,192.168.100.46,3456,192.168.100.5,80,1597,1554128,CON,1528099448,1335,9.999824,4.993716,0.002212,,,9.987432,4.991019,4.996413,,,,,799,798,759631,794497,159.602814,79.801407,79.701408,13001417,15470891,17133,19667,896412,26658,159.7028108,0,Normal,Normal
56241169,1528099438,e *,tcp,192.168.100.55,8080,192.168.100.3,80,1597,1556623,CON,1528099448,1336,9.999821,4.99371,0.003112,,,9.987419,4.991008,4.996412,,,,,799,798,804060,752563,159.602859,79.80143,79.701431,1677875,35210903,2777,41465,61603,23409,159.7028587,0,Normal,Normal
56241170,1528099438,e,tcp,192.168.100.46,80,192.168.100.5,80,799,748109,CON,1528099448,1337,9.999798,4.99363,0.00213,,,9.987261,4.991,4.99626,,,,,799,0,748109,0,79.801613,79.801613,0,15692655,16911898,20447,21718,53853,33590,79.90161401,0,Normal,Normal
56241171,1528099438,e,udp,192.168.100.46,80,192.168.100.5,80,799,766791,INT,1528099448,1338,9.9996,4.994018,0.002254,,,9.988035,4.991764,4.996271,,,,,799,0,766791,0,79.803192,79.803192,0,15877344,16004328,18563,18992,907876,32761,79.90319613,0,Normal,Normal
56241172,1528099438,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528099448,1339,9.987173,4.975536,0.003877,,,9.951073,4.971364,4.979708,,,,,270,0,79920,0,26.934549,26.934549,0,15416233,35771903,17210,39823,76387,36200,27.03467738,0,Normal,Normal
56241173,1528099438,e,tcp,192.168.100.5,0,192.168.100.3,0,480,341180,CON,1528099448,1340,9.999588,4.98779,0.004013,,,9.975579,4.983777,4.991802,,,,,480,0,341180,0,47.901974,47.901974,0,17906162,25362746,19221,30741,73940,21913,48.00197768,0,Normal,Normal
56241174,1528099438,e,udp,192.168.100.7,365,192.168.100.3,565,430,25800,INT,1528099448,1341,9.999588,4.98779,0.004013,,,9.975579,4.983777,4.991802,,,,,430,0,25800,0,42.901768,42.901768,0,14715664,29774215,17396,36366,901557,6926,43.00177167,0,Normal,Normal
56501981,1528099441,e,tcp,192.168.100.3,41307,52.64.239.193,8883,4,1767,CON,1528099443,262148,2.193358,2.193358,0,,,2.193358,2.193358,2.193358,,,,,2,2,1635,132,1.367766,0.455922,0.455922,448037224,0,524445,0,69670,6864,1.823687697,0,Normal,Normal
56503088,1528099461,e,udp,192.168.100.46,3456,192.168.100.5,80,2501,2432636,CON,1528099476,1091,15.67348,3.909527,1.882579,,,15.638107,0.648809,4.999988,,,,,1252,1249,1190080,1242556,159.505096,79.816353,79.624947,18675791,22028388,22435,25875,915100,29887,159.5689024,0,Normal,Normal
56503089,1528099461,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2503,2439250,CON,1528099476,1092,15.672178,3.908799,1.882913,,,15.635197,0.647505,4.999458,,,,,1252,1251,1258020,1181230,159.645966,79.822983,79.759178,6842382,36187696,7170,41418,61200,34106,159.7097736,0,Normal,Normal
56503090,1528099461,e,udp,192.168.100.46,80,192.168.100.5,80,1252,1202471,INT,1528099476,1093,15.672201,3.908756,1.882872,,,15.635025,0.647531,4.999974,,,,,1252,0,1202471,0,79.822868,79.822868,0,15439989,15612557,20542,21125,918691,33326,79.88667322,0,Normal,Normal
56503091,1528099461,e,tcp,192.168.100.46,80,192.168.100.5,80,1249,1171493,CON,1528099476,1094,15.67346,3.909108,1.882353,,,15.636432,0.648782,4.999967,,,,,1249,0,1171493,0,79.625046,79.625046,0,16221383,17819574,19864,21577,65338,32848,79.68884981,0,Normal,Normal
56503092,1528099461,e,udp,192.168.100.7,365,192.168.100.3,565,672,40320,INT,1528099476,1095,15.673461,3.899637,1.884788,,,15.598547,0.635092,4.991143,,,,,672,0,40320,0,42.811222,42.811222,0,3687335,26623724,7913,31541,890956,4163,42.87502294,0,Normal,Normal
56504766,1528099461,e,tcp,192.168.100.5,0,192.168.100.3,0,748,529643,CON,1528099476,2769,15.661033,3.894797,1.889969,,,15.579186,0.62128,4.990087,,,,,748,0,529643,0,47.698006,47.698006,0,10282649,20866739,11893,25888,55237,14277,47.76185581,0,Normal,Normal
56506687,1528099461,e,tcp,192.168.100.6,80,192.168.100.3,80,422,124912,CON,1528099476,4690,15.635218,3.880803,1.895179,,,15.523211,0.598259,4.978384,,,,,422,0,124912,0,26.926392,26.926392,0,16117229,22757017,18455,29103,53196,35781,26.99034961,0,Normal,Normal
56589605,1528099461,e,tcp,192.168.100.3,41307,52.64.239.193,8883,16,6452,CON,1528099476,87608,15.011192,3.748118,2.163977,,,14.992472,0,4.999262,,,,,8,8,5924,528,0.999254,0.4665,0.466319,432979985,0,510576,0,54392,3024,1.065871384,0,Normal,Normal
56764676,1528099476,e,udp,192.168.100.46,3456,192.168.100.5,80,2506,2439174,CON,1528099494,520,17.886091,4.462357,0.917534,,,17.849426,2.873224,4.999801,,,,,1253,1253,1190693,1248481,140.052963,69.998528,69.998528,15197239,17670539,18938,21475,880046,25558,140.1088701,0,Normal,Normal
56764677,1528099476,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2506,2440278,CON,1528099494,521,17.886078,4.46215,0.917418,,,17.848598,2.873212,4.999795,,,,,1253,1253,1260365,1179913,140.05307,69.998573,69.998573,5146175,40847172,5586,46325,80733,20522,140.1089719,0,Normal,Normal
56765254,1528099476,e,udp,192.168.100.46,80,192.168.100.5,80,1253,1199979,INT,1528099494,1098,17.884077,4.461256,0.92448,,,17.845022,2.860027,4.998871,,,,,1253,0,1199979,0,70.006409,70.006409,0,8331415,9516740,12398,13664,865912,43709,70.06232416,0,Normal,Normal
56765255,1528099476,e,tcp,192.168.100.46,80,192.168.100.5,80,1253,1175441,CON,1528099494,1099,17.884085,4.461547,0.92468,,,17.846189,2.859971,4.99901,,,,,1253,0,1175441,0,70.006378,70.006378,0,27602054,28141950,31057,31816,83969,60447,70.06229282,0,Normal,Normal
56766984,1528099476,e,tcp,192.168.100.6,80,192.168.100.3,80,423,125208,CON,1528099494,2828,17.860395,4.436882,0.932396,,,17.74753,2.821926,4.976945,,,,,423,0,125208,0,23.627697,23.627697,0,19300362,62589589,23093,69854,96488,53772,23.68368673,0,Normal,Normal
56766985,1528099476,e,tcp,192.168.100.5,0,192.168.100.3,0,752,536383,CON,1528099494,2829,17.873579,4.449754,0.932251,,,17.799017,2.835046,4.988672,,,,,752,0,536383,0,42.017326,42.017326,0,28196550,54037721,30430,61347,108647,29672,42.07327475,0,Normal,Normal
56766986,1528099476,e,udp,192.168.100.7,365,192.168.100.3,565,673,40380,INT,1528099494,2830,17.86039,4.446456,0.937962,,,17.785826,2.821859,4.988671,,,,,673,0,40380,0,37.62516,37.62516,0,18158774,37763095,25574,48219,883597,12838,37.68114806,0,Normal,Normal
57026312,1528099481,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5013,CON,1528099491,262156,10.029344,1.140287,0.791437,,,3.42086,0.021028,1.701649,,,,,6,6,4617,396,1.096782,0.499585,0.498537,364286099,0,426888,0,106266,2225,1.196489023,0,Normal,Normal
57027295,1528099494,e,udp,192.168.100.46,3456,192.168.100.5,80,3480,3384716,CON,1528099516,977,21.832373,4.355896,1.275185,,,21.779482,1.805535,4.998688,,,,,1744,1736,1655637,1729079,159.350525,79.835571,79.469147,38882299,41343179,47677,50201,839225,81350,159.396324,0,Normal,Normal
57027296,1528099494,e *,tcp,192.168.100.55,8080,192.168.100.3,80,3481,3394131,CON,1528099516,978,21.832361,4.355809,1.269037,,,21.779045,1.817753,4.99868,,,,,1744,1737,1753949,1640182,159.396408,79.835617,79.514992,16037705,38232267,16603,47453,87963,57338,159.4422152,0,Normal,Normal
57027297,1528099494,e,udp,192.168.100.46,80,192.168.100.5,80,1744,1671666,INT,1528099516,979,21.833282,4.356241,1.275466,,,21.781206,1.80532,4.998671,,,,,1744,0,1671666,0,79.832245,79.832245,0,19171038,20352800,29721,30983,890737,47638,79.8780504,0,Normal,Normal
57027298,1528099494,e,tcp,192.168.100.46,80,192.168.100.5,80,1736,1626929,CON,1528099516,980,21.83301,4.356593,1.275081,,,21.782967,1.806437,4.998592,,,,,1736,0,1626929,0,79.466827,79.466827,0,9917113,9957853,22222,22901,76122,36690,79.5126279,0,Normal,Normal
57027299,1528099494,e,udp,192.168.100.7,365,192.168.100.3,565,932,55920,INT,1528099516,981,21.833012,4.346322,1.276184,,,21.731609,1.793965,4.989696,,,,,932,0,55920,0,42.64185,42.64185,0,10752066,25221746,12891,35700,880009,6575,42.68765116,0,Normal,Normal
57029413,1528099494,e,tcp,192.168.100.6,80,192.168.100.3,80,589,174344,CON,1528099516,3095,21.820793,4.334427,1.276438,,,21.672136,1.78156,4.976481,,,,,589,0,174344,0,26.946775,26.946775,0,11862213,25676195,13490,32024,73729,23663,26.99260288,0,Normal,Normal
57029414,1528099494,e,tcp,192.168.100.5,0,192.168.100.3,0,1042,741931,CON,1528099516,3096,21.820778,4.344786,1.281766,,,21.72393,1.781264,4.988971,,,,,1042,0,741931,0,47.706825,47.706825,0,14792909,41038708,16564,46411,72518,7829,47.75265117,0,Normal,Normal
57275368,1528099496,e,tcp,192.168.100.3,41307,52.64.239.193,8883,22,8654,CON,1528099516,249050,20.018087,0.834784,0.647594,,,4.173922,0.005973,2.005654,,,,,11,11,7928,726,1.049051,0.499697,0.499548,338758237,0,402836,0,82348,14898,1.099006114,0,Normal,Normal
57289438,1528099516,e,udp,192.168.100.46,3456,192.168.100.5,80,1594,1549885,CON,1528099526,960,10.000316,4.994749,0.003002,,,9.989498,4.991747,4.997751,,,,,799,795,758889,790996,159.294968,79.797478,79.397491,30602098,34127119,32501,36121,850818,56146,159.3949631,0,Normal,Normal
57289439,1528099516,e *,tcp,192.168.100.55,8080,192.168.100.3,80,1594,1553271,CON,1528099526,961,10.000306,4.99474,0.003005,,,9.989481,4.991736,4.997745,,,,,799,795,804124,749147,159.29512,79.797554,79.397568,1561974,43426827,1615,55626,92951,45152,159.3951225,0,Normal,Normal
57289440,1528099516,e,udp,192.168.100.46,80,192.168.100.5,80,799,766348,INT,1528099526,962,10.000111,4.993534,0.003203,,,9.987067,4.99033,4.996737,,,,,799,0,766348,0,79.799118,79.799118,0,36969644,37151092,39817,40430,849995,49893,79.89911312,0,Normal,Normal
57289441,1528099516,e,tcp,192.168.100.46,80,192.168.100.5,80,795,744822,CON,1528099526,963,9.998938,4.994054,0.001733,,,9.988108,4.991733,4.996374,,,,,795,0,744822,0,79.40844,79.40844,0,46476202,48169384,55131,56939,98394,70577,79.5084438,0,Normal,Normal
57289442,1528099516,e,tcp,192.168.100.5,0,192.168.100.3,0,476,338270,CON,1528099526,964,9.986712,4.986894,0.009481,,,9.973788,4.977413,4.996375,,,,,476,0,338270,0,47.563198,47.563198,0,12165602,45709512,18778,58516,98349,15781,47.66333504,0,Normal,Normal
57291747,1528099516,e,udp,192.168.100.7,365,192.168.100.3,565,426,25560,INT,1528099526,3269,10.000172,4.987979,0.003006,,,9.975959,4.984974,4.990985,,,,,426,0,25560,0,42.499271,42.499271,0,10428406,51732907,11837,57141,831396,4419,42.59926729,0,Normal,Normal
57294052,1528099516,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528099526,5574,9.988048,4.975829,0.003286,,,9.951658,4.9722,4.979458,,,,,270,0,79920,0,26.93219,26.93219,0,9853159,30310002,11382,35977,70580,52055,27.03230902,0,Normal,Normal
57542925,1528099518,e,tcp,192.168.100.3,41307,52.64.239.193,8883,4,1766,CON,1528099521,254447,3.010681,3.010681,0,,,3.010681,3.010681,3.010681,,,,,2,2,1634,132,0.996452,0.332151,0.332151,318400546,0,375627,0,88009,21218,1.328603064,0,Normal,Normal
57551445,1528099534,e,udp,192.168.100.46,3456,192.168.100.5,80,2489,2421307,CON,1528099550,809,15.611732,3.893987,1.913833,,,15.57595,0.579133,4.999604,,,,,1247,1242,1184064,1237243,159.367325,79.811775,79.491501,20312096,22782265,25744,28276,825022,37834,159.4313815,0,Normal,Normal
57551446,1528099534,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2490,2428639,CON,1528099550,810,15.611195,3.893635,1.913941,,,15.574539,0.578592,4.999591,,,,,1247,1243,1255779,1172860,159.436874,79.814522,79.558296,3310089,61263891,5701,69472,84987,49715,159.5009223,0,Normal,Normal
57551447,1528099534,e,udp,192.168.100.46,80,192.168.100.5,80,1247,1193626,INT,1528099550,811,15.611724,3.893303,1.906385,,,15.573211,0.591353,4.997546,,,,,1247,0,1193626,0,79.811813,79.811813,0,27860379,29044039,30470,31736,812327,62257,79.87586765,0,Normal,Normal
57551448,1528099534,e,tcp,192.168.100.6,80,192.168.100.3,80,421,124616,CON,1528099550,812,15.586944,3.86839,1.914177,,,15.47356,0.552939,4.974811,,,,,421,0,124616,0,26.945629,26.945629,0,24428732,61440244,28399,66745,104501,50467,27.0097846,0,Normal,Normal
57551449,1528099534,e,tcp,192.168.100.46,80,192.168.100.5,80,1241,1162089,CON,1528099550,813,15.611714,3.893354,1.914283,,,15.573415,0.577718,4.999587,,,,,1241,0,1162089,0,79.427536,79.427536,0,35101347,35142147,37971,38651,125491,59176,79.49159202,0,Normal,Normal
57551450,1528099534,e,tcp,192.168.100.5,0,192.168.100.3,0,745,529943,CON,1528099550,814,15.598944,3.880848,1.906655,,,15.523392,0.578432,4.985757,,,,,745,0,529943,0,47.695538,47.695538,0,20082972,47266396,22254,57704,99677,34658,47.75964322,0,Normal,Normal
57551451,1528099534,e,udp,192.168.100.7,365,192.168.100.3,565,667,40020,INT,1528099550,815,15.611711,3.884134,1.908962,,,15.536537,0.577716,4.987335,,,,,667,0,40020,0,42.660282,42.660282,0,19151466,48925572,24526,61657,811084,10868,42.72433688,0,Normal,Normal
57790828,1528099536,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5010,CON,1528099547,240192,11.42571,2.612072,1.688438,,,7.836217,1.416486,4.999884,,,,,6,6,4614,396,0.962741,0.43761,0.43761,260020768,0,306443,0,124545,15698,1.05026296,0,Normal,Normal
57813511,1528099550,e,udp,192.168.100.46,3456,192.168.100.5,80,3235,3149598,CON,1528099574,714,23.827545,4.318308,0.869307,,,21.591539,2.90187,4.999529,,,,,1620,1615,1541772,1607826,135.725266,67.946571,67.736732,43833962,46322198,50480,53035,816321,70578,135.7672391,0,Normal,Normal
57813512,1528099550,e *,tcp,192.168.100.55,8080,192.168.100.3,80,3235,3153432,CON,1528099574,715,23.827534,4.318206,0.869236,,,21.591032,2.901858,4.999517,,,,,1620,1615,1632522,1520910,135.725342,67.946602,67.736763,16629279,53016752,17458,62913,107919,69502,135.7673018,0,Normal,Normal
57813513,1528099550,e,tcp,192.168.100.46,80,192.168.100.5,80,1616,1502424,CON,1528099574,716,23.82766,4.318233,0.86933,,,21.591164,2.902482,4.998781,,,,,1616,0,1502424,0,67.778374,67.778374,0,26681263,26809135,39356,39788,101856,67173,67.82033989,0,Normal,Normal
57813514,1528099550,e,udp,192.168.100.46,80,192.168.100.5,80,1620,1558338,INT,1528099574,717,23.827429,4.318558,0.869271,,,21.592789,2.90249,4.99951,,,,,1620,0,1558338,0,67.946899,67.946899,0,24817875,26008577,31305,32580,784028,49505,67.98887115,0,Normal,Normal
57813515,1528099550,e,tcp,192.168.100.6,80,192.168.100.3,80,547,161912,CON,1528099574,718,23.814688,4.296875,0.866707,,,21.484377,2.888908,4.978014,,,,,547,0,161912,0,22.927027,22.927027,0,12255162,68263622,19732,80529,123764,46398,22.96901811,0,Normal,Normal
57813516,1528099550,e,tcp,192.168.100.5,0,192.168.100.3,0,969,688871,CON,1528099574,719,23.82748,4.311227,0.863859,,,21.556137,2.902481,4.988286,,,,,969,0,688871,0,40.625362,40.625362,0,22065435,71537887,26163,79734,109792,20549,40.66733033,0,Normal,Normal
57815437,1528099550,e,udp,192.168.100.7,365,192.168.100.3,565,867,52020,INT,1528099574,2640,23.803097,4.303095,0.873726,,,21.515474,2.876192,4.986443,,,,,867,0,52020,0,36.381821,36.381821,0,17518080,61247375,22026,73030,786338,8945,36.42383174,0,Normal,Normal
57971233,1528099551,e,tcp,192.168.100.3,41307,52.64.239.193,8883,20,8538,CON,1528099572,158436,21.312372,4.257277,1.479508,,,21.286385,1.298262,4.999788,,,,,10,10,7878,660,0.891501,0.449683,0.42229,194797128,0,225837,0,107698,7553,0.938422058,0,Normal,Normal
58074956,1528099561,e,udp,192.168.100.6,138,192.168.100.255,138,1,243,INT,1528099561,262159,0,0,0,,,0,0,0,,,,,1,0,243,0,0,0,0,18990848,19550639,21770,22154,799825,17477,0,0,Normal,Normal
58075585,1528099574,e,udp,192.168.100.46,3456,192.168.100.5,80,2495,2423690,CON,1528099590,629,16.204687,4.042542,1.646263,,,16.170168,1.19114,4.99913,,,,,1249,1246,1184728,1238962,153.906082,77.014755,76.82962,65075134,68486393,68052,71558,794232,78924,153.9677996,0,Normal,Normal
58075586,1528099574,e *,tcp,192.168.100.3,80,192.168.100.55,8080,2497,2432764,CON,1528099590,630,16.204676,4.042099,1.646015,,,16.168396,1.191122,4.997403,,,,,1248,1249,1179018,1253746,154.029617,76.953094,77.014809,181106125,2464536,214905,2528,91313,2528,154.0913252,0,Normal,Normal
58075971,1528099574,e,udp,192.168.100.46,80,192.168.100.5,80,1249,1193968,INT,1528099590,1015,16.203375,4.041055,1.645807,,,16.164219,1.19044,4.996857,,,,,1249,0,1193968,0,77.020988,77.020988,0,17121174,18803355,24044,25799,770284,62613,77.08270653,0,Normal,Normal
58075972,1528099574,e,tcp,192.168.100.46,80,192.168.100.5,80,1246,1169323,CON,1528099590,1016,16.203484,4.041416,1.645953,,,16.165663,1.19055,4.997235,,,,,1246,0,1169323,0,76.835327,76.835327,0,25999425,27637199,30769,32519,83835,59884,76.89704264,0,Normal,Normal
58075973,1528099574,e,udp,192.168.100.7,365,192.168.100.3,565,671,40260,INT,1528099590,1017,16.203485,4.032314,1.655138,,,16.129257,1.165534,4.990364,,,,,671,0,40260,0,41.349129,41.349129,0,12592534,40746284,14616,46758,814550,8847,41.41084464,0,Normal,Normal
58076742,1528099574,e,tcp,192.168.100.6,80,192.168.100.3,80,421,124616,CON,1528099590,1786,16.191341,4.020099,1.654827,,,16.080395,1.153858,4.978257,,,,,421,0,124616,0,25.939791,25.939791,0,8588728,40236416,10934,44351,94163,45559,26.00155231,0,Normal,Normal
58076743,1528099574,e,tcp,192.168.100.5,0,192.168.100.3,0,747,531578,CON,1528099590,1787,16.191452,4.029276,1.660061,,,16.117104,1.153968,4.990208,,,,,747,0,531578,0,46.073692,46.073692,0,24739489,32123388,28779,40457,103255,26833,46.13545468,0,Normal,Normal
58330491,1528099576,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5011,CON,1528099587,255535,10.668703,0.657312,0.528661,,,1.971936,0.006492,1.301389,,,,,6,6,4615,396,1.031053,0.468661,0.468661,182631982,0,211441,0,107291,6585,1.124785271,0,Normal,Normal
58337119,1528099590,e,udp,192.168.100.6,138,192.168.100.255,138,1,250,INT,1528099590,262163,0,0,0,,,0,0,0,,,,,1,0,250,0,0,0,0,15881962,13833031,18198,15569,775215,10749,0,0,Normal,Normal
58339483,1528099590,e,udp,192.168.100.46,3456,192.168.100.5,80,2492,2424416,CON,1528099606,2364,15.603906,3.892152,1.909345,,,15.568607,0.585078,4.99995,,,,,1247,1245,1185718,1238698,159.639526,79.851807,79.723633,22995300,25459611,26811,29337,796065,39830,159.7036024,0,Normal,Normal
58339484,1528099590,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2492,2427986,CON,1528099606,2365,15.603896,3.892143,1.909345,,,15.568573,0.585068,4.99995,,,,,1247,1245,1253500,1174486,159.639618,79.851852,79.723679,7440980,20045384,7903,24483,65149,28518,159.7037048,0,Normal,Normal
58339613,1528099590,e,udp,192.168.100.46,80,192.168.100.5,80,1247,1199124,INT,1528099606,2494,15.603817,3.891915,1.909217,,,15.567661,0.585064,4.999622,,,,,1247,0,1199124,0,79.852257,79.852257,0,4838327,4964719,11102,11529,801952,22531,79.91634355,0,Normal,Normal
58339614,1528099590,e,tcp,192.168.100.46,80,192.168.100.5,80,1243,1163408,CON,1528099606,2495,15.603828,3.891753,1.909406,,,15.567012,0.584571,4.999492,,,,,1243,0,1163408,0,79.595848,79.595848,0,9613642,10795996,12947,14209,65428,21830,79.65993986,0,Normal,Normal
58339615,1528099590,e,tcp,192.168.100.5,0,192.168.100.3,0,747,529828,CON,1528099606,2496,15.592043,3.879089,1.9089,,,15.516356,0.572787,4.987558,,,,,747,0,529828,0,47.844917,47.844917,0,9330652,20597012,10325,25392,64733,18028,47.90905207,0,Normal,Normal
58343456,1528099590,e,udp,192.168.100.7,365,192.168.100.3,565,669,40140,INT,1528099606,6337,15.590066,3.878497,1.916712,,,15.513989,0.558658,4.986536,,,,,669,0,40140,0,42.847797,42.847797,0,22996065,30071517,25101,32180,786473,9234,42.91194149,0,Normal,Normal
58346529,1528099590,e,tcp,192.168.100.6,80,192.168.100.3,80,420,124320,CON,1528099606,9410,15.553374,3.860284,1.927184,,,15.441137,0.522306,4.974563,,,,,420,0,124320,0,26.939491,26.939491,0,11986478,24236730,14078,27627,88545,23621,27.00378709,0,Normal,Normal
58511617,1528099591,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5270,CON,1528099604,174498,12.868821,2.130909,1.038604,,,6.392726,0.662101,2.865766,,,,,6,6,4874,396,0.854779,0.388536,0.388536,176338804,0,208274,0,61485,3058,0.932486356,0,Normal,Normal
58600503,1528099606,e,udp,192.168.100.46,3456,192.168.100.5,80,1230,1197018,CON,1528099616,1226,9.997833,4.994737,0.002533,,,9.989473,4.992203,4.99727,,,,,616,614,584096,612922,122.926636,61.513329,61.313286,18702875,21146432,20283,22795,831725,27561,123.0266599,0,Normal,Normal
58600504,1528099606,e *,tcp,192.168.100.55,8080,192.168.100.3,80,1230,1200608,CON,1528099616,1227,9.997824,4.992696,0.004817,,,9.985392,4.988133,4.997259,,,,,616,614,619898,580710,122.92675,61.513386,61.313343,3619822,17233237,3734,19817,64629,24252,123.0267706,0,Normal,Normal
58600505,1528099606,e,udp,192.168.100.46,80,192.168.100.5,80,616,588336,INT,1528099616,1228,9.997824,4.993156,0.003511,,,9.986312,4.989645,4.996667,,,,,616,0,588336,0,61.513386,61.513386,0,9409475,10614061,11406,12663,769853,19062,61.61340708,0,Normal,Normal
58600506,1528099606,e,tcp,192.168.100.6,80,192.168.100.3,80,208,61568,CON,1528099616,1229,9.98443,4.973804,0.002571,,,9.947609,4.971234,4.976375,,,,,208,0,61568,0,20.732279,20.732279,0,22443854,25648126,25864,30347,62506,26462,20.8324361,0,Normal,Normal
58600507,1528099606,e,tcp,192.168.100.46,80,192.168.100.5,80,613,575219,CON,1528099616,1230,9.997223,4.993888,0.002294,,,9.987776,4.991594,4.996182,,,,,613,0,575219,0,61.216999,61.216999,0,18759304,19933539,23095,24349,50513,33073,61.31702774,0,Normal,Normal
58600508,1528099606,e,tcp,192.168.100.5,0,192.168.100.3,0,369,263443,CON,1528099616,1231,9.997222,4.988108,0.003127,,,9.976215,4.984621,4.991594,,,,,369,0,263443,0,36.810226,36.810226,0,10456890,29056964,12173,32390,63813,25723,36.91025367,0,Normal,Normal
58602136,1528099606,e,udp,192.168.100.7,365,192.168.100.3,565,331,19860,INT,1528099616,2859,9.99652,4.986264,0.00151,,,9.972528,4.984106,4.988422,,,,,331,0,19860,0,33.011486,33.011486,0,15879226,33522068,18952,36609,766992,9429,33.11152281,0,Normal,Normal
58680040,1528099606,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,7,3818,CON,1528099616,80763,10.001143,2.502886,2.496967,,,5.005771,0.005919,4.999852,,,,,4,3,3620,198,0.599931,0.299966,0.200096,182425532,0,210018,0,74743,2904,0.699919999,0,Normal,Normal
